video_folder_path,split1,split2,split3,label_id
brush_hair/April_09_brush_hair_u_nm_np1_ba_goo_0,train,train,test,35
brush_hair/April_09_brush_hair_u_nm_np1_ba_goo_1,train,train,test,35
brush_hair/April_09_brush_hair_u_nm_np1_ba_goo_2,train,train,test,35
brush_hair/Aussie_Brunette_Brushing_Hair_II_brush_hair_u_nm_np1_ba_goo_4,,,train,35
brush_hair/Aussie_Brunette_Brushing_Hair_II_brush_hair_u_nm_np1_ri_med_3,train,test,train,35
brush_hair/Aussie_Brunette_Brushing_Hair_II_brush_hair_u_nm_np2_le_goo_0,train,test,train,35
brush_hair/Aussie_Brunette_Brushing_Hair_II_brush_hair_u_nm_np2_le_goo_1,train,test,train,35
brush_hair/Aussie_Brunette_Brushing_Hair_II_brush_hair_u_nm_np2_le_med_2,train,test,train,35
brush_hair/Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_ba_med_3,test,train,train,35
brush_hair/Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_fr_goo_1,test,,train,35
brush_hair/Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_fr_goo_2,test,train,train,35
brush_hair/Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_fr_med_0,test,train,train,35
brush_hair/Blonde_being_brushed_brush_hair_f_nm_np2_ri_med_0,train,train,test,35
brush_hair/Blonde_being_brushed_brush_hair_u_cm_np2_ri_med_1,train,train,test,35
brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_f_nm_np1_fr_goo_1,train,test,train,35
brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_f_nm_np1_fr_goo_2,train,test,train,35
brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_f_nm_np1_fr_goo_4,train,test,train,35
brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_f_nm_np1_le_goo_3,train,test,train,35
brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_f_nm_np1_ri_goo_0,train,,train,35
brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_h_cm_np2_ri_goo_6,train,test,train,35
brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_h_nm_np2_ri_goo_5,train,test,train,35
brush_hair/Brushing_Hair_with_Beth_brush_hair_h_nm_np1_le_goo_0,train,train,test,35
brush_hair/Brushing_Hair_with_Beth_brush_hair_u_nm_np1_fr_goo_1,train,train,test,35
brush_hair/Brushing_Hair_with_Beth_brush_hair_u_nm_np1_fr_goo_2,train,train,test,35
brush_hair/Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_fr_goo_0,test,train,test,35
brush_hair/Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_1,test,train,test,35
brush_hair/Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_2,test,train,test,35
brush_hair/Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_3,,train,,35
brush_hair/Brushing_hair__the_right_way_brush_hair_u_nm_np1_fr_goo_0,train,test,train,35
brush_hair/Brushing_hair__the_right_way_brush_hair_u_nm_np1_fr_goo_1,train,test,train,35
brush_hair/Brushing_hair__the_right_way_brush_hair_u_nm_np1_fr_goo_2,train,test,,35
brush_hair/Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_ba_goo_1,train,train,train,35
brush_hair/Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_ba_goo_2,train,train,,35
brush_hair/Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_fr_goo_0,,train,train,35
brush_hair/Brushing_my_hair_-_December_2008_brush_hair_u_cm_np1_ba_goo_1,train,test,train,35
brush_hair/Brushing_my_hair_-_December_2008_brush_hair_u_cm_np1_ba_goo_2,train,test,train,35
brush_hair/Brushing_my_hair_-_December_2008_brush_hair_u_nm_np1_ba_goo_0,train,test,train,35
brush_hair/Brushing_my_long_hair_brush_hair_u_nm_np1_ba_goo_2,test,train,train,35
brush_hair/Brushing_my_long_hair_brush_hair_u_nm_np1_fr_goo_0,test,train,train,35
brush_hair/Brushing_my_long_hair_brush_hair_u_nm_np1_fr_goo_1,test,train,train,35
brush_hair/Brushing_my_waist_lenth_hair_brush_hair_u_nm_np1_ba_goo_0,train,train,test,35
brush_hair/Brushing_my_waist_lenth_hair_brush_hair_u_nm_np1_ba_goo_1,train,train,test,35
brush_hair/Brushing_my_waist_lenth_hair_brush_hair_u_nm_np1_ba_goo_2,train,train,test,35
brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_fr_goo_2,test,,train,35
brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_0,test,train,train,35
brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_1,,train,train,35
brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_nm_np1_ri_goo_3,test,train,train,35
brush_hair/Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ba_goo_0,test,train,train,35
brush_hair/Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ba_goo_2,test,train,train,35
brush_hair/Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ri_goo_1,test,train,,35
brush_hair/Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_ba_goo_0,train,test,train,35
brush_hair/Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_ba_goo_2,train,test,train,35
brush_hair/Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_le_goo_1,train,test,train,35
brush_hair/Haarek_mmen_brush_hair_h_cm_np1_fr_goo_0,train,train,,35
brush_hair/Haarek_mmen_brush_hair_h_cm_np1_fr_goo_1,train,train,train,35
brush_hair/Haarek_mmen_brush_hair_h_cm_np1_fr_goo_2,train,train,train,35
brush_hair/Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_1,train,train,test,35
brush_hair/Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_2,train,train,test,35
brush_hair/Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_le_med_0,train,train,test,35
brush_hair/My_Hair_Routine_brush_hair_h_nm_np1_le_goo_0,train,test,train,35
brush_hair/Olivia_Brushing_Hair_Playing_with_Evelyn_brush_hair_u_cm_np1_fr_goo_1,train,train,train,35
brush_hair/Olivia_Brushing_Hair_Playing_with_Evelyn_brush_hair_u_cm_np2_ri_goo_0,train,train,train,35
brush_hair/Prelinger_HabitPat1954_brush_hair_h_nm_np1_ba_med_2,test,train,train,35
brush_hair/Prelinger_HabitPat1954_brush_hair_h_nm_np1_fr_med_26,test,train,train,35
brush_hair/Prelinger_HabitPat1954_brush_hair_u_cm_np1_le_med_10,test,train,train,35
brush_hair/Prelinger_HabitPat1954_brush_hair_u_nm_np1_le_goo_11,test,train,train,35
brush_hair/Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_0,test,train,,35
brush_hair/Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_1,test,train,train,35
brush_hair/Silky_Straight_Hair_Original_brush_hair_u_nm_np1_ba_goo_2,test,train,train,35
brush_hair/Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_0,,train,test,35
brush_hair/Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_1,train,train,test,35
brush_hair/Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_2,train,train,test,35
brush_hair/Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_0,train,train,test,35
brush_hair/Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_1,train,train,test,35
brush_hair/Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_2,train,train,test,35
brush_hair/atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_0,train,train,train,35
brush_hair/atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_1,train,train,train,35
brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0,train,test,train,35
brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_1,train,test,train,35
brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_2,train,test,train,35
brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_0,train,test,train,35
brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_1,train,test,train,35
brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_2,train,test,train,35
brush_hair/brushing_hair_brush_hair_f_cm_np2_ri_goo_0,train,train,test,35
brush_hair/brushing_hair_brush_hair_f_nm_np2_ba_goo_2,train,train,test,35
brush_hair/brushing_hair_brush_hair_f_nm_np2_ba_goo_4,train,train,test,35
brush_hair/brushing_hair_brush_hair_f_nm_np2_ri_goo_1,train,,test,35
brush_hair/brushing_hair_brush_hair_f_nm_np2_ri_goo_3,train,train,test,35
brush_hair/brushing_jrs_hair_brush_hair_u_cm_np2_le_goo_0,,train,train,35
brush_hair/brushing_jrs_hair_brush_hair_u_cm_np2_le_goo_1,test,train,train,35
brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_0,train,test,train,35
brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_1,train,test,train,35
brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_2,train,test,train,35
brush_hair/can_somebody_just_brush_my_hair!_brush_hair_u_cm_np2_ri_med_0,train,train,train,35
brush_hair/indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_fr_goo_0,train,train,test,35
brush_hair/indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_ri_goo_1,train,train,test,35
brush_hair/long_hair_Christa__brush_hair_u_nm_np1_le_goo_0,train,,train,35
brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ba_goo_2,test,train,train,35
brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_fr_goo_0,test,train,train,35
brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_le_goo_1,test,train,train,35
brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ri_goo_3,test,,train,35
brush_hair/rebecca_golden_hair_brush_hair_h_nm_np1_ba_goo_0,train,test,,35
brush_hair/red_head_brush_hair_u_cm_np1_ba_goo_0,,train,train,35
brush_hair/red_head_brush_hair_u_cm_np1_fr_goo_1,test,train,train,35
